,household_key,WEEK_NO_BINNED,SALES_VALUE,COUPON_DISC,COUPON_DISC_BOOL
16482,2061,"(24, 36]",13.22,0.0,0.0
16483,2061,"(36, 48]",72.13000000000001,-14.99,1.0
16484,2061,"(48, 60]",32.050000000000004,0.0,0.0
16485,2061,"(60, 72]",22.62,0.0,0.0
16486,2061,"(72, 84]",15.28,0.0,0.0
16487,2061,"(84, 96]",13.98178571428571,,
16488,2062,"(0, 12]",646.580000000001,-5.99,1.0
16489,2062,"(12, 24]",1098.4899999999996,-2.29,1.0
16490,2062,"(24, 36]",1275.2400000000005,-10.5,1.0
16491,2062,"(36, 48]",907.6300000000016,-2.6,1.0
16492,2062,"(48, 60]",655.6100000000007,0.0,0.0
16493,2062,"(60, 72]",238.00000000000009,0.0,0.0
16494,2062,"(72, 84]",278.9200000000001,0.0,0.0
16495,2062,"(84, 96]",-4.636785714285679,,
16496,2063,"(0, 12]",231.58000000000004,-0.55,1.0
16497,2063,"(12, 24]",461.04,0.0,0.0
16498,2063,"(24, 36]",440.7800000000002,0.0,0.0
16499,2063,"(36, 48]",266.39000000000004,0.0,0.0
16500,2063,"(48, 60]",223.58,-1.0,1.0
16501,2063,"(60, 72]",323.09,0.0,0.0
16502,2063,"(72, 84]",259.6,0.0,0.0
16503,2063,"(84, 96]",113.74999999999994,,
16504,2064,"(0, 12]",202.92999999999995,0.0,0.0
16505,2064,"(12, 24]",101.44,0.0,0.0
16506,2064,"(24, 36]",263.87000000000006,0.0,0.0
16507,2064,"(36, 48]",359.88000000000017,0.0,0.0
16508,2064,"(48, 60]",918.2500000000008,-1.0,1.0
16509,2064,"(60, 72]",1103.020000000002,0.0,0.0
16510,2064,"(72, 84]",1081.770000000001,-1.75,1.0
16511,2064,"(84, 96]",575.8800000000006,,
16512,2065,"(0, 12]",88.42999999999998,0.0,0.0
16513,2065,"(12, 24]",146.32,0.0,0.0
16514,2065,"(24, 36]",99.81,0.0,0.0
16515,2065,"(36, 48]",391.7400000000002,0.0,0.0
16516,2065,"(48, 60]",384.33000000000015,-1.3,1.0
16517,2065,"(60, 72]",651.25,-8.45,1.0
16518,2065,"(72, 84]",462.2900000000001,-2.3,1.0
16519,2065,"(84, 96]",317.7385714285715,,
16520,2066,"(0, 12]",92.57,0.0,0.0
16521,2066,"(12, 24]",306.1600000000001,-2.5,1.0
16522,2066,"(24, 36]",541.3399999999999,-1.05,1.0
16523,2066,"(36, 48]",391.95,-1.4,1.0
16524,2066,"(48, 60]",505.02,-3.0,1.0
16525,2066,"(60, 72]",105.91,-2.5,1.0
16526,2066,"(72, 84]",194.70000000000007,-0.75,1.0
16527,2066,"(84, 96]",138.71464285714285,,
16528,2067,"(0, 12]",0.0,0.0,0.0
16529,2067,"(12, 24]",108.64999999999998,0.0,0.0
16530,2067,"(24, 36]",0.0,0.0,0.0
16531,2067,"(36, 48]",0.0,0.0,0.0
16532,2067,"(48, 60]",0.0,0.0,0.0
16533,2067,"(60, 72]",0.0,0.0,0.0
16534,2067,"(72, 84]",0.0,0.0,0.0
16535,2067,"(84, 96]",15.521428571428569,,
16536,2068,"(0, 12]",4.28,0.0,0.0
16537,2068,"(12, 24]",326.9800000000001,-1.0,1.0
16538,2068,"(24, 36]",276.30999999999995,-3.35,1.0
16539,2068,"(36, 48]",305.55000000000007,-4.4,1.0
16540,2068,"(48, 60]",398.9600000000002,-2.15,1.0
16541,2068,"(60, 72]",379.7100000000002,-1.5,1.0
16542,2068,"(72, 84]",301.47,-3.0,1.0
16543,2068,"(84, 96]",262.3414285714287,,
16544,2069,"(0, 12]",63.74000000000001,0.0,0.0
16545,2069,"(12, 24]",428.95,0.0,0.0
16546,2069,"(24, 36]",306.5099999999999,-0.3,1.0
16547,2069,"(36, 48]",98.33,0.0,0.0
16548,2069,"(48, 60]",137.81,0.0,0.0
16549,2069,"(60, 72]",261.7099999999999,-1.0,1.0
16550,2069,"(72, 84]",372.4700000000001,-1.0,1.0
16551,2069,"(84, 96]",164.5739285714286,,
16552,2070,"(0, 12]",0.0,0.0,0.0
16553,2070,"(12, 24]",505.2400000000003,0.0,0.0
16554,2070,"(24, 36]",224.76,0.0,0.0
16555,2070,"(36, 48]",477.9600000000004,0.0,0.0
16556,2070,"(48, 60]",701.4599999999996,-2.55,1.0
16557,2070,"(60, 72]",1642.0300000000022,-16.5,1.0
16558,2070,"(72, 84]",1568.1999999999991,-7.3,1.0
16559,2070,"(84, 96]",731.3785714285716,,
16560,2071,"(0, 12]",0.0,0.0,0.0
16561,2071,"(12, 24]",17.69,0.0,0.0
16562,2071,"(24, 36]",120.79,0.0,0.0
16563,2071,"(36, 48]",315.85,0.0,0.0
16564,2071,"(48, 60]",430.11000000000007,-0.25,1.0
16565,2071,"(60, 72]",317.52000000000004,0.0,0.0
16566,2071,"(72, 84]",241.0600000000001,0.0,0.0
16567,2071,"(84, 96]",206.14571428571432,,
16568,2072,"(0, 12]",0.0,0.0,0.0
16569,2072,"(12, 24]",240.96000000000004,-3.0,1.0
16570,2072,"(24, 36]",0.0,0.0,0.0
16571,2072,"(36, 48]",0.0,0.0,0.0
16572,2072,"(48, 60]",0.0,0.0,0.0
16573,2072,"(60, 72]",0.0,0.0,0.0
16574,2072,"(72, 84]",0.0,0.0,0.0
16575,2072,"(84, 96]",34.42285714285715,,
16576,2073,"(0, 12]",169.20000000000002,0.0,0.0
16577,2073,"(12, 24]",795.600000000001,-3.5,1.0
16578,2073,"(24, 36]",128.27999999999997,0.0,0.0
16579,2073,"(36, 48]",549.07,0.0,0.0
16580,2073,"(48, 60]",24.17,0.0,0.0
16581,2073,"(60, 72]",11.07,0.0,0.0
16582,2073,"(72, 84]",19.84,0.0,0.0
16583,2073,"(84, 96]",-106.04607142857174,,
16584,2074,"(0, 12]",0.0,0.0,0.0
16585,2074,"(12, 24]",50.15,0.0,0.0
16586,2074,"(24, 36]",130.81,0.0,0.0
16587,2074,"(36, 48]",306.1099999999999,-2.85,1.0
16588,2074,"(48, 60]",76.91000000000001,0.0,0.0
16589,2074,"(60, 72]",79.72000000000001,0.0,0.0
16590,2074,"(72, 84]",8.26,0.0,0.0
16591,2074,"(84, 96]",49.78499999999999,,
16592,2075,"(0, 12]",326.3800000000001,0.0,0.0
16593,2075,"(12, 24]",127.61,-1.4,1.0
16594,2075,"(24, 36]",28.5,0.0,0.0
16595,2075,"(36, 48]",233.3,0.0,0.0
16596,2075,"(48, 60]",565.3000000000001,-3.0,1.0
16597,2075,"(60, 72]",1293.4200000000003,-10.25,1.0
16598,2075,"(72, 84]",947.4800000000004,-6.8500000000000005,1.0
16599,2075,"(84, 96]",503.14142857142866,,
16600,2076,"(0, 12]",459.4800000000001,0.0,0.0
16601,2076,"(12, 24]",1143.6400000000003,-4.0,1.0
16602,2076,"(24, 36]",1480.8100000000006,-8.3,1.0
16603,2076,"(36, 48]",1403.8500000000022,-13.0,1.0
16604,2076,"(48, 60]",1434.7800000000016,-3.05,1.0
16605,2076,"(60, 72]",529.0699999999999,-4.0,1.0
16606,2076,"(72, 84]",306.2799999999999,-1.5,1.0
16607,2076,"(84, 96]",296.83964285714285,,
16608,2077,"(0, 12]",0.0,0.0,0.0
16609,2077,"(12, 24]",363.5199999999999,0.0,0.0
16610,2077,"(24, 36]",243.61,0.0,0.0
16611,2077,"(36, 48]",159.72999999999996,0.0,0.0
16612,2077,"(48, 60]",124.86,0.0,0.0
16613,2077,"(60, 72]",133.48,0.0,0.0
16614,2077,"(72, 84]",171.20999999999998,0.0,0.0
16615,2077,"(84, 96]",78.47214285714286,,
16616,2078,"(0, 12]",415.39,-0.55,1.0
16617,2078,"(12, 24]",469.61,0.0,0.0
16618,2078,"(24, 36]",629.9999999999999,-3.45,1.0
16619,2078,"(36, 48]",394.09,0.0,0.0
16620,2078,"(48, 60]",92.16000000000004,0.0,0.0
16621,2078,"(60, 72]",9.98,0.0,0.0
16622,2078,"(72, 84]",5.88,0.0,0.0
16623,2078,"(84, 96]",-143.66678571428577,,
16624,2079,"(0, 12]",334.2100000000001,0.0,0.0
16625,2079,"(12, 24]",836.05,0.0,0.0
16626,2079,"(24, 36]",811.6600000000004,0.0,0.0
16627,2079,"(36, 48]",1008.1700000000004,0.0,0.0
16628,2079,"(48, 60]",812.2700000000006,0.0,0.0
16629,2079,"(60, 72]",370.8700000000001,0.0,0.0
16630,2079,"(72, 84]",132.79,0.0,0.0
16631,2079,"(84, 96]",143.21464285714296,,
16632,2080,"(0, 12]",240.86000000000004,0.0,0.0
16633,2080,"(12, 24]",1018.7299999999996,-2.0,1.0
16634,2080,"(24, 36]",1436.1200000000017,0.0,0.0
16635,2080,"(36, 48]",921.8400000000008,-2.0,1.0
16636,2080,"(48, 60]",639.8600000000007,-2.5,1.0
16637,2080,"(60, 72]",428.4699999999999,-4.95,1.0
16638,2080,"(72, 84]",362.34,-0.5,1.0
16639,2080,"(84, 96]",187.83642857142877,,
16640,2081,"(0, 12]",0.0,0.0,0.0
16641,2081,"(12, 24]",280.4600000000001,0.0,0.0
16642,2081,"(24, 36]",108.88000000000002,0.0,0.0
16643,2081,"(36, 48]",231.06,0.0,0.0
16644,2081,"(48, 60]",0.0,0.0,0.0
16645,2081,"(60, 72]",85.28,0.0,0.0
16646,2081,"(72, 84]",190.67000000000004,0.0,0.0
16647,2081,"(84, 96]",71.82178571428571,,
16648,2082,"(0, 12]",0.0,0.0,0.0
16649,2082,"(12, 24]",486.22000000000025,-0.55,1.0
16650,2082,"(24, 36]",683.8700000000003,-4.25,1.0
16651,2082,"(36, 48]",768.8599999999998,-3.49,1.0
16652,2082,"(48, 60]",712.3700000000003,-1.5,1.0
16653,2082,"(60, 72]",648.9100000000005,-3.0,1.0
16654,2082,"(72, 84]",601.0500000000002,0.0,0.0
16655,2082,"(84, 96]",509.7732142857145,,
16656,2083,"(0, 12]",100.38,0.0,0.0
16657,2083,"(12, 24]",1373.720000000002,-16.75,1.0
16658,2083,"(24, 36]",1130.6500000000017,-8.5,1.0
16659,2083,"(36, 48]",1018.3900000000006,-8.6,1.0
16660,2083,"(48, 60]",760.6300000000008,-14.45,1.0
16661,2083,"(60, 72]",899.4400000000005,-9.85,1.0
16662,2083,"(72, 84]",1036.0400000000009,-7.4,1.0
16663,2083,"(84, 96]",610.846428571429,,
16664,2084,"(0, 12]",0.0,0.0,0.0
16665,2084,"(12, 24]",164.94,0.0,0.0
16666,2084,"(24, 36]",247.94000000000003,0.0,0.0
16667,2084,"(36, 48]",160.81000000000003,0.0,0.0
16668,2084,"(48, 60]",371.3100000000001,0.0,0.0
16669,2084,"(60, 72]",556.5900000000001,0.0,0.0
16670,2084,"(72, 84]",626.4100000000001,-3.3,1.0
16671,2084,"(84, 96]",304.00000000000006,,
16672,2085,"(0, 12]",377.0700000000001,-1.0,1.0
16673,2085,"(12, 24]",832.6000000000006,-2.5,1.0
16674,2085,"(24, 36]",1104.860000000001,-7.04,1.0
16675,2085,"(36, 48]",1780.4,-4.3,1.0
16676,2085,"(48, 60]",1971.770000000002,-4.75,1.0
16677,2085,"(60, 72]",2164.33,-3.75,1.0
16678,2085,"(72, 84]",2035.1200000000024,-4.6,1.0
16679,2085,"(84, 96]",1466.5928571428578,,
16680,2086,"(0, 12]",35.7,0.0,0.0
16681,2086,"(12, 24]",549.0500000000001,-0.2,1.0
16682,2086,"(24, 36]",582.6800000000003,-1.75,1.0
16683,2086,"(36, 48]",532.1400000000007,-1.0,1.0
16684,2086,"(48, 60]",637.9500000000005,0.0,0.0
16685,2086,"(60, 72]",673.1600000000002,0.0,0.0
16686,2086,"(72, 84]",1208.6999999999998,-4.5,1.0
16687,2086,"(84, 96]",602.7685714285716,,
16688,2087,"(0, 12]",515.14,0.0,0.0
16689,2087,"(12, 24]",690.4700000000004,-2.5,1.0
16690,2087,"(24, 36]",1064.6900000000007,-1.0,1.0
16691,2087,"(36, 48]",909.8500000000004,0.0,0.0
16692,2087,"(48, 60]",950.2100000000004,-1.0,1.0
16693,2087,"(60, 72]",1529.7200000000005,-1.1,1.0
16694,2087,"(72, 84]",866.8700000000001,-9.0,1.0
16695,2087,"(84, 96]",746.8403571428573,,
16696,2088,"(0, 12]",398.8200000000001,0.0,0.0
16697,2088,"(12, 24]",326.05000000000024,0.0,0.0
16698,2088,"(24, 36]",337.46000000000004,-2.5,1.0
16699,2088,"(36, 48]",486.7099999999999,0.0,0.0
16700,2088,"(48, 60]",379.9900000000002,0.0,0.0
16701,2088,"(60, 72]",598.2400000000001,-1.0,1.0
16702,2088,"(72, 84]",1042.5199999999995,-5.8,1.0
16703,2088,"(84, 96]",509.9700000000001,,
16704,2089,"(0, 12]",13.16,0.0,0.0
16705,2089,"(12, 24]",8.879999999999999,0.0,0.0
16706,2089,"(24, 36]",29.129999999999995,0.0,0.0
16707,2089,"(36, 48]",19.11,0.0,0.0
16708,2089,"(48, 60]",5.78,0.0,0.0
16709,2089,"(60, 72]",24.57,0.0,0.0
16710,2089,"(72, 84]",22.770000000000003,0.0,0.0
16711,2089,"(84, 96]",17.62857142857143,,
16712,2090,"(0, 12]",169.07000000000002,0.0,0.0
16713,2090,"(12, 24]",55.35,0.0,0.0
16714,2090,"(24, 36]",121.93999999999996,-1.0,1.0
16715,2090,"(36, 48]",141.98000000000002,0.0,0.0
16716,2090,"(48, 60]",134.23999999999998,-0.55,1.0
16717,2090,"(60, 72]",151.83999999999995,0.0,0.0
16718,2090,"(72, 84]",114.04000000000002,0.0,0.0
16719,2090,"(84, 96]",67.76749999999997,,
16720,2091,"(0, 12]",0.0,0.0,0.0
16721,2091,"(12, 24]",96.35,0.0,0.0
16722,2091,"(24, 36]",111.87,0.0,0.0
16723,2091,"(36, 48]",128.65000000000003,0.0,0.0
16724,2091,"(48, 60]",136.2,0.0,0.0
16725,2091,"(60, 72]",146.71999999999994,0.0,0.0
16726,2091,"(72, 84]",97.0,0.0,0.0
16727,2091,"(84, 96]",95.7782142857143,,
16728,2092,"(0, 12]",0.0,0.0,0.0
16729,2092,"(12, 24]",318.44000000000017,-8.5,1.0
16730,2092,"(24, 36]",780.710000000001,-6.8,1.0
16731,2092,"(36, 48]",537.5700000000004,-18.5,1.0
16732,2092,"(48, 60]",429.1300000000001,-19.39,1.0
16733,2092,"(60, 72]",210.7100000000001,-2.6,1.0
16734,2092,"(72, 84]",13.98,0.0,0.0
16735,2092,"(84, 96]",107.34928571428571,,
16736,2093,"(0, 12]",0.0,0.0,0.0
16737,2093,"(12, 24]",12.5,-2.5,1.0
16738,2093,"(24, 36]",64.67,-2.5,1.0
16739,2093,"(36, 48]",65.94,0.0,0.0
16740,2093,"(48, 60]",35.0,0.0,0.0
16741,2093,"(60, 72]",273.98,0.0,0.0
16742,2093,"(72, 84]",3.0,0.0,0.0
16743,2093,"(84, 96]",65.01285714285714,,
16744,2094,"(0, 12]",191.08,0.0,0.0
16745,2094,"(12, 24]",333.3200000000001,0.0,0.0
16746,2094,"(24, 36]",287.09000000000015,0.0,0.0
16747,2094,"(36, 48]",206.5399999999999,0.0,0.0
16748,2094,"(48, 60]",344.5900000000001,0.0,0.0
16749,2094,"(60, 72]",482.32,0.0,0.0
16750,2094,"(72, 84]",386.04,0.0,0.0
16751,2094,"(84, 96]",260.1107142857143,,
16752,2095,"(0, 12]",227.67999999999992,0.0,0.0
16753,2095,"(12, 24]",260.8800000000001,-0.6,1.0
16754,2095,"(24, 36]",155.73000000000005,-1.25,1.0
16755,2095,"(36, 48]",606.7700000000002,0.0,0.0
16756,2095,"(48, 60]",468.2300000000003,0.0,0.0
16757,2095,"(60, 72]",467.8400000000005,-4.5,1.0
16758,2095,"(72, 84]",593.3600000000001,-2.0,1.0
16759,2095,"(84, 96]",393.9771428571432,,
16760,2096,"(0, 12]",0.0,0.0,0.0
16761,2096,"(12, 24]",63.510000000000005,0.0,0.0
16762,2096,"(24, 36]",229.48999999999995,0.0,0.0
16763,2096,"(36, 48]",124.81,0.0,0.0
16764,2096,"(48, 60]",116.56,0.0,0.0
16765,2096,"(60, 72]",415.3200000000001,0.0,0.0
16766,2096,"(72, 84]",137.74999999999997,0.0,0.0
16767,2096,"(84, 96]",155.34857142857143,,
16768,2097,"(0, 12]",745.7900000000003,0.0,0.0
16769,2097,"(12, 24]",1209.2900000000006,0.0,0.0
16770,2097,"(24, 36]",1563.3400000000015,-3.19,1.0
16771,2097,"(36, 48]",1290.3599999999997,-0.55,1.0
16772,2097,"(48, 60]",1311.55,0.0,0.0
16773,2097,"(60, 72]",1611.9700000000007,-13.1,1.0
16774,2097,"(72, 84]",926.1000000000006,0.0,0.0
16775,2097,"(84, 96]",735.7250000000003,,
16776,2098,"(0, 12]",18.12,0.0,0.0
16777,2098,"(12, 24]",0.0,0.0,0.0
16778,2098,"(24, 36]",0.0,0.0,0.0
16779,2098,"(36, 48]",210.31000000000003,-0.75,1.0
16780,2098,"(48, 60]",157.83,0.0,0.0
16781,2098,"(60, 72]",107.01999999999995,0.0,0.0
16782,2098,"(72, 84]",162.51000000000002,0.0,0.0
16783,2098,"(84, 96]",93.6842857142857,,
16784,2099,"(0, 12]",17.68,0.0,0.0
16785,2099,"(12, 24]",43.22,0.0,0.0
16786,2099,"(24, 36]",88.96000000000001,0.0,0.0
16787,2099,"(36, 48]",0.0,0.0,0.0
16788,2099,"(48, 60]",115.35999999999996,0.0,0.0
16789,2099,"(60, 72]",290.19,0.0,0.0
16790,2099,"(72, 84]",67.97000000000003,0.0,0.0
16791,2099,"(84, 96]",89.05428571428571,,
16792,2100,"(0, 12]",0.0,0.0,0.0
16793,2100,"(12, 24]",398.6699999999997,0.0,0.0
16794,2100,"(24, 36]",70.94999999999999,0.0,0.0
16795,2100,"(36, 48]",620.9600000000002,-0.4,1.0
16796,2100,"(48, 60]",452.2699999999997,0.0,0.0
16797,2100,"(60, 72]",453.5,-3.93,1.0
16798,2100,"(72, 84]",448.26,-7.89,1.0
16799,2100,"(84, 96]",349.22999999999996,,
16800,2101,"(0, 12]",41.69,0.0,0.0
16801,2101,"(12, 24]",0.0,0.0,0.0
16802,2101,"(24, 36]",0.0,0.0,0.0
16803,2101,"(36, 48]",0.0,0.0,0.0
16804,2101,"(48, 60]",0.0,0.0,0.0
16805,2101,"(60, 72]",0.0,0.0,0.0
16806,2101,"(72, 84]",20.92,0.0,0.0
16807,2101,"(84, 96]",8.944285714285714,,
16808,2102,"(0, 12]",57.92,0.0,0.0
16809,2102,"(12, 24]",320.09000000000003,0.0,0.0
16810,2102,"(24, 36]",224.57000000000008,-0.6,1.0
16811,2102,"(36, 48]",147.42999999999995,0.0,0.0
16812,2102,"(48, 60]",305.80000000000007,-1.0,1.0
16813,2102,"(60, 72]",638.7500000000002,-2.5,1.0
16814,2102,"(72, 84]",553.71,0.0,0.0
16815,2102,"(84, 96]",321.1814285714286,,
16816,2103,"(0, 12]",28.05,0.0,0.0
16817,2103,"(12, 24]",83.67,0.0,0.0
16818,2103,"(24, 36]",45.44,0.0,0.0
16819,2103,"(36, 48]",73.17000000000002,0.0,0.0
16820,2103,"(48, 60]",12.76,0.0,0.0
16821,2103,"(60, 72]",46.42000000000001,0.0,0.0
16822,2103,"(72, 84]",32.150000000000006,0.0,0.0
16823,2103,"(84, 96]",12.809999999999995,,
16824,2104,"(0, 12]",69.99000000000001,0.0,0.0
16825,2104,"(12, 24]",17.97,0.0,0.0
16826,2104,"(24, 36]",0.0,0.0,0.0
16827,2104,"(36, 48]",4.29,0.0,0.0
16828,2104,"(48, 60]",164.82000000000002,0.0,0.0
16829,2104,"(60, 72]",12.62,0.0,0.0
16830,2104,"(72, 84]",79.68999999999998,0.0,0.0
16831,2104,"(84, 96]",44.58642857142856,,
16832,2105,"(0, 12]",398.9200000000003,0.0,0.0
16833,2105,"(12, 24]",123.98000000000002,0.0,0.0
16834,2105,"(24, 36]",199.02000000000004,0.0,0.0
16835,2105,"(36, 48]",70.07000000000001,-1.0,1.0
16836,2105,"(48, 60]",0.0,0.0,0.0
16837,2105,"(60, 72]",18.1,0.0,0.0
16838,2105,"(72, 84]",54.59,0.0,0.0
16839,2105,"(84, 96]",-92.92678571428587,,
16840,2106,"(0, 12]",759.5100000000003,0.0,0.0
16841,2106,"(12, 24]",1010.2600000000012,0.0,0.0
16842,2106,"(24, 36]",189.08,0.0,0.0
16843,2106,"(36, 48]",604.8100000000001,0.0,0.0
16844,2106,"(48, 60]",219.37,-2.0,1.0
16845,2106,"(60, 72]",24.000000000000004,0.0,0.0
16846,2106,"(72, 84]",0.0,0.0,0.0
16847,2106,"(84, 96]",-251.72214285714324,,
16848,2107,"(0, 12]",158.75999999999996,0.0,0.0
16849,2107,"(12, 24]",265.22,-1.0,1.0
16850,2107,"(24, 36]",364.11000000000007,0.0,0.0
16851,2107,"(36, 48]",451.0,0.0,0.0
16852,2107,"(48, 60]",431.39000000000016,0.0,0.0
16853,2107,"(60, 72]",766.3800000000007,0.0,0.0
16854,2107,"(72, 84]",462.40000000000015,0.0,0.0
16855,2107,"(84, 96]",414.1800000000002,,
16856,2108,"(0, 12]",0.0,0.0,0.0
16857,2108,"(12, 24]",126.41,0.0,0.0
16858,2108,"(24, 36]",190.15,0.0,0.0
16859,2108,"(36, 48]",240.91,0.0,0.0
16860,2108,"(48, 60]",322.06000000000006,-0.75,1.0
16861,2108,"(60, 72]",482.8400000000004,-2.5,1.0
16862,2108,"(72, 84]",249.7900000000001,-0.5,1.0
16863,2108,"(84, 96]",230.3085714285715,,
16864,2109,"(0, 12]",34.26,0.0,0.0
16865,2109,"(12, 24]",12.070000000000002,0.0,0.0
16866,2109,"(24, 36]",192.31,0.0,0.0
16867,2109,"(36, 48]",457.89,0.0,0.0
16868,2109,"(48, 60]",434.7300000000002,-0.75,1.0
16869,2109,"(60, 72]",364.6100000000001,0.0,0.0
16870,2109,"(72, 84]",265.3700000000001,0.0,0.0
16871,2109,"(84, 96]",251.60571428571436,,
16872,2110,"(0, 12]",2333.1599999999976,-6.8,1.0
16873,2110,"(12, 24]",1382.9100000000012,-31.16,1.0
16874,2110,"(24, 36]",1093.4300000000007,-0.2,1.0
16875,2110,"(36, 48]",1314.170000000001,0.0,0.0
16876,2110,"(48, 60]",1218.9600000000014,-2.4,1.0
16877,2110,"(60, 72]",1153.2500000000014,0.0,0.0
16878,2110,"(72, 84]",1660.1800000000023,0.0,0.0
16879,2110,"(84, 96]",473.3546428571444,,
16880,2111,"(0, 12]",150.66999999999996,-21.96,1.0
16881,2111,"(12, 24]",410.1899999999998,-22.88000000000001,1.0
16882,2111,"(24, 36]",374.3399999999999,-38.84,1.0
16883,2111,"(36, 48]",473.03000000000026,-35.63,1.0
16884,2111,"(48, 60]",549.8100000000001,-105.21,1.0
16885,2111,"(60, 72]",142.09,-4.75,1.0
16886,2111,"(72, 84]",293.52000000000004,-29.95,1.0
16887,2111,"(84, 96]",178.2414285714286,,
16888,2112,"(0, 12]",198.25,0.0,0.0
16889,2112,"(12, 24]",558.53,0.0,0.0
16890,2112,"(24, 36]",482.6800000000001,-3.0,1.0
16891,2112,"(36, 48]",536.1100000000002,-2.0,1.0
16892,2112,"(48, 60]",693.9900000000002,-22.99,1.0
16893,2112,"(60, 72]",906.6000000000008,-6.390000000000001,1.0
16894,2112,"(72, 84]",594.5200000000002,-22.43,1.0
16895,2112,"(84, 96]",508.2192857142862,,
16896,2113,"(0, 12]",36.71000000000001,0.0,0.0
16897,2113,"(12, 24]",225.73000000000005,0.0,0.0
16898,2113,"(24, 36]",35.239999999999995,0.0,0.0
16899,2113,"(36, 48]",146.96000000000004,0.0,0.0
16900,2113,"(48, 60]",118.76,0.0,0.0
16901,2113,"(60, 72]",62.38,0.0,0.0
16902,2113,"(72, 84]",552.36,-9.5,1.0
16903,2113,"(84, 96]",168.3057142857143,,
16904,2114,"(0, 12]",220.95,0.0,0.0
16905,2114,"(12, 24]",458.4900000000001,-10.83,1.0
16906,2114,"(24, 36]",442.3000000000001,-6.44,1.0
16907,2114,"(36, 48]",366.87,-4.8,1.0
16908,2114,"(48, 60]",427.21000000000026,-5.2,1.0
16909,2114,"(60, 72]",424.4400000000003,-5.5,1.0
16910,2114,"(72, 84]",500.8500000000002,-14.29,1.0
16911,2114,"(84, 96]",283.99107142857156,,
16912,2115,"(0, 12]",59.620000000000005,-0.75,1.0
16913,2115,"(12, 24]",2131.9700000000025,-6.05,1.0
16914,2115,"(24, 36]",1863.180000000003,-25.5,1.0
16915,2115,"(36, 48]",2215.889999999998,-16.689999999999998,1.0
16916,2115,"(48, 60]",1950.6900000000053,-66.86999999999998,1.0
16917,2115,"(60, 72]",1965.580000000002,-27.890000000000004,1.0
16918,2115,"(72, 84]",1504.5900000000036,-11.71,1.0
16919,2115,"(84, 96]",1273.2842857142882,,
16920,2116,"(0, 12]",1562.160000000002,-1.0,1.0
16921,2116,"(12, 24]",1389.4100000000012,-4.0,1.0
16922,2116,"(24, 36]",1428.7400000000007,-4.35,1.0
16923,2116,"(36, 48]",1564.8,-4.1,1.0
16924,2116,"(48, 60]",1869.7300000000048,-2.0,1.0
16925,2116,"(60, 72]",1432.0000000000018,-1.8,1.0
16926,2116,"(72, 84]",1283.3800000000017,-1.0,1.0
16927,2116,"(84, 96]",718.9260714285726,,
16928,2117,"(0, 12]",0.0,0.0,0.0
16929,2117,"(12, 24]",125.84,-2.0,1.0
16930,2117,"(24, 36]",160.69999999999996,-3.5,1.0
16931,2117,"(36, 48]",147.52999999999994,-9.39,1.0
16932,2117,"(48, 60]",169.35000000000002,-9.25,1.0
16933,2117,"(60, 72]",185.21,-3.0,1.0
16934,2117,"(72, 84]",53.77000000000001,0.0,0.0
16935,2117,"(84, 96]",91.10357142857143,,
16936,2118,"(0, 12]",0.0,0.0,0.0
16937,2118,"(12, 24]",151.33000000000004,0.0,0.0
16938,2118,"(24, 36]",185.17999999999995,0.0,0.0
16939,2118,"(36, 48]",71.42999999999999,0.0,0.0
16940,2118,"(48, 60]",352.4800000000001,-2.35,1.0
16941,2118,"(60, 72]",96.58,0.0,0.0
16942,2118,"(72, 84]",65.76,0.0,0.0
16943,2118,"(84, 96]",93.24142857142857,,
16944,2119,"(0, 12]",0.0,0.0,0.0
16945,2119,"(12, 24]",32.709999999999994,0.0,0.0
16946,2119,"(24, 36]",83.07000000000001,-1.0,1.0
16947,2119,"(36, 48]",407.17,-29.8,1.0
16948,2119,"(48, 60]",234.8999999999999,-6.1000000000000005,1.0
16949,2119,"(60, 72]",361.1000000000001,-25.4,1.0
16950,2119,"(72, 84]",308.65,-38.39,1.0
16951,2119,"(84, 96]",203.94285714285712,,
16952,2120,"(0, 12]",25.03,0.0,0.0
16953,2120,"(12, 24]",57.330000000000005,0.0,0.0
16954,2120,"(24, 36]",73.91999999999999,0.0,0.0
16955,2120,"(36, 48]",137.17,0.0,0.0
16956,2120,"(48, 60]",422.8100000000002,-3.0,1.0
16957,2120,"(60, 72]",106.85,0.0,0.0
16958,2120,"(72, 84]",219.2,0.0,0.0
16959,2120,"(84, 96]",148.9014285714286,,
16960,2121,"(0, 12]",0.0,0.0,0.0
16961,2121,"(12, 24]",799.9100000000007,-4.0,1.0
16962,2121,"(24, 36]",842.6600000000003,-2.0,1.0
16963,2121,"(36, 48]",608.0700000000003,-7.1,1.0
16964,2121,"(48, 60]",531.4600000000002,-5.49,1.0
16965,2121,"(60, 72]",624.6900000000004,-3.5,1.0
16966,2121,"(72, 84]",753.9600000000007,-15.99,1.0
16967,2121,"(84, 96]",468.6507142857148,,
16968,2122,"(0, 12]",56.1,0.0,0.0
16969,2122,"(12, 24]",7.67,0.0,0.0
16970,2122,"(24, 36]",0.0,0.0,0.0
16971,2122,"(36, 48]",0.0,0.0,0.0
16972,2122,"(48, 60]",0.0,0.0,0.0
