household_key,WEEK_NO_BINNED,SALES_VALUE,COUPON_DISC,COUPON_DISC_BOOL
1835,"(84, 96]",,,
1836,"(0, 12]",127.74999999999999,0.0,0.0
1836,"(12, 24]",532.8800000000001,0.0,0.0
1836,"(24, 36]",627.2400000000002,0.0,0.0
1836,"(36, 48]",519.9300000000001,0.0,0.0
1836,"(48, 60]",187.04999999999998,0.0,0.0
1836,"(60, 72]",193.70999999999998,0.0,0.0
1836,"(72, 84]",280.5,0.0,0.0
1836,"(84, 96]",,,
1837,"(0, 12]",161.99,0.0,0.0
1837,"(12, 24]",368.34000000000015,-7.54,1.0
1837,"(24, 36]",205.40000000000003,0.0,0.0
1837,"(36, 48]",510.05000000000007,-1.0,1.0
1837,"(48, 60]",1158.5500000000013,-11.99,1.0
1837,"(60, 72]",1486.7400000000007,-5.0,1.0
1837,"(72, 84]",1420.5800000000008,-8.1,1.0
1837,"(84, 96]",,,
1838,"(0, 12]",0.0,0.0,0.0
1838,"(12, 24]",104.33000000000001,0.0,0.0
1838,"(24, 36]",158.07000000000002,0.0,0.0
1838,"(36, 48]",212.98,0.0,0.0
1838,"(48, 60]",165.16,0.0,0.0
1838,"(60, 72]",77.99,-2.5,1.0
1838,"(72, 84]",326.11999999999995,-3.0,1.0
1838,"(84, 96]",,,
1839,"(0, 12]",0.0,0.0,0.0
1839,"(12, 24]",125.23,0.0,0.0
1839,"(24, 36]",196.23000000000008,0.0,0.0
1839,"(36, 48]",186.89,0.0,0.0
1839,"(48, 60]",190.0200000000001,-4.0,1.0
1839,"(60, 72]",264.0999999999997,-12.25,1.0
1839,"(72, 84]",370.8200000000001,-17.0,1.0
1839,"(84, 96]",,,
1840,"(0, 12]",0.0,0.0,0.0
1840,"(12, 24]",4.99,0.0,0.0
1840,"(24, 36]",0.0,0.0,0.0
1840,"(36, 48]",0.0,0.0,0.0
1840,"(48, 60]",23.690000000000005,0.0,0.0
1840,"(60, 72]",218.04000000000002,-1.55,1.0
1840,"(72, 84]",90.49,0.0,0.0
1840,"(84, 96]",,,
1841,"(0, 12]",0.0,0.0,0.0
1841,"(12, 24]",348.1700000000001,0.0,0.0
1841,"(24, 36]",278.81,-0.5,1.0
1841,"(36, 48]",213.14000000000001,0.0,0.0
1841,"(48, 60]",228.05000000000007,-1.15,1.0
1841,"(60, 72]",306.07,-0.9,1.0
1841,"(72, 84]",448.1100000000001,-1.6,1.0
1841,"(84, 96]",,,
1842,"(0, 12]",0.0,0.0,0.0
1842,"(12, 24]",495.69000000000017,-0.75,1.0
1842,"(24, 36]",163.07000000000002,0.0,0.0
1842,"(36, 48]",29.240000000000002,0.0,0.0
1842,"(48, 60]",10.270000000000001,0.0,0.0
1842,"(60, 72]",130.56999999999994,0.0,0.0
1842,"(72, 84]",18.27,0.0,0.0
1842,"(84, 96]",,,
1843,"(0, 12]",40.18,0.0,0.0
1843,"(12, 24]",38.089999999999996,0.0,0.0
1843,"(24, 36]",128.92999999999998,0.0,0.0
1843,"(36, 48]",0.0,0.0,0.0
1843,"(48, 60]",113.85999999999999,0.0,0.0
1843,"(60, 72]",25.41,0.0,0.0
1843,"(72, 84]",152.63,0.0,0.0
1843,"(84, 96]",,,
1844,"(0, 12]",0.0,0.0,0.0
1844,"(12, 24]",236.17000000000007,0.0,0.0
1844,"(24, 36]",176.7599999999999,0.0,0.0
1844,"(36, 48]",148.05000000000004,-3.54,1.0
1844,"(48, 60]",282.47999999999996,0.0,0.0
1844,"(60, 72]",139.23,-3.9,1.0
1844,"(72, 84]",233.44000000000005,-6.5,1.0
1844,"(84, 96]",,,
1845,"(0, 12]",448.57000000000033,0.0,0.0
1845,"(12, 24]",2354.759999999998,-0.55,1.0
1845,"(24, 36]",2354.0499999999943,-2.8400000000000003,1.0
1845,"(36, 48]",1900.4000000000049,-0.5,1.0
1845,"(48, 60]",1482.590000000003,-0.4,1.0
1845,"(60, 72]",1055.3200000000015,-5.5,1.0
1845,"(72, 84]",1120.0500000000015,-5.5,1.0
1845,"(84, 96]",,,
1846,"(0, 12]",0.0,0.0,0.0
1846,"(12, 24]",13.39,-2.5,1.0
1846,"(24, 36]",0.0,0.0,0.0
1846,"(36, 48]",110.6,0.0,0.0
1846,"(48, 60]",218.92999999999998,0.0,0.0
1846,"(60, 72]",56.970000000000006,0.0,0.0
1846,"(72, 84]",3.29,0.0,0.0
1846,"(84, 96]",,,
1847,"(0, 12]",0.0,0.0,0.0
1847,"(12, 24]",149.92,-2.5,1.0
1847,"(24, 36]",295.5800000000001,0.0,0.0
1847,"(36, 48]",523.3800000000001,0.0,0.0
1847,"(48, 60]",426.8500000000002,0.0,0.0
1847,"(60, 72]",336.0600000000002,0.0,0.0
1847,"(72, 84]",271.16999999999996,0.0,0.0
1847,"(84, 96]",,,
1848,"(0, 12]",0.0,0.0,0.0
1848,"(12, 24]",1861.0700000000027,-0.35,1.0
1848,"(24, 36]",1775.070000000002,-4.9,1.0
1848,"(36, 48]",1745.400000000002,-3.0,1.0
1848,"(48, 60]",1795.3700000000013,-0.55,1.0
1848,"(60, 72]",856.0600000000002,0.0,0.0
1848,"(72, 84]",1219.110000000001,-0.55,1.0
1848,"(84, 96]",,,
1849,"(0, 12]",102.06,0.0,0.0
1849,"(12, 24]",427.38000000000017,-1.0,1.0
1849,"(24, 36]",441.7599999999999,-8.98,1.0
1849,"(36, 48]",308.22000000000014,-3.55,1.0
1849,"(48, 60]",380.4000000000001,-19.21,1.0
1849,"(60, 72]",217.98,-2.5,1.0
1849,"(72, 84]",238.11000000000007,-2.5,1.0
1849,"(84, 96]",,,
1850,"(0, 12]",0.0,0.0,0.0
1850,"(12, 24]",379.94999999999993,-0.35,1.0
1850,"(24, 36]",835.9400000000006,0.0,0.0
1850,"(36, 48]",1442.4400000000019,-0.5,1.0
1850,"(48, 60]",1105.8600000000008,0.0,0.0
1850,"(60, 72]",1082.3600000000004,0.0,0.0
1850,"(72, 84]",849.1999999999999,-1.0,1.0
1850,"(84, 96]",,,
1851,"(0, 12]",20.17,0.0,0.0
1851,"(12, 24]",59.86,0.0,0.0
1851,"(24, 36]",261.37,0.0,0.0
1851,"(36, 48]",248.18,0.0,0.0
1851,"(48, 60]",170.25999999999993,0.0,0.0
1851,"(60, 72]",242.68000000000006,-2.5,1.0
1851,"(72, 84]",165.28,-2.5,1.0
1851,"(84, 96]",,,
1852,"(0, 12]",1392.670000000003,0.0,0.0
1852,"(12, 24]",1422.400000000002,0.0,0.0
1852,"(24, 36]",1864.7600000000027,-1.9500000000000002,1.0
1852,"(36, 48]",1628.4300000000019,0.0,0.0
1852,"(48, 60]",1782.3200000000022,-14.55,1.0
1852,"(60, 72]",1101.4700000000014,0.0,0.0
1852,"(72, 84]",138.04,0.0,0.0
1852,"(84, 96]",,,
1853,"(0, 12]",35.980000000000004,0.0,0.0
1853,"(12, 24]",0.0,0.0,0.0
1853,"(24, 36]",28.51,0.0,0.0
1853,"(36, 48]",26.359999999999996,0.0,0.0
1853,"(48, 60]",23.520000000000003,0.0,0.0
1853,"(60, 72]",49.46000000000001,0.0,0.0
1853,"(72, 84]",50.51000000000001,0.0,0.0
1853,"(84, 96]",,,
1854,"(0, 12]",884.2400000000005,0.0,0.0
1854,"(12, 24]",1193.120000000002,0.0,0.0
1854,"(24, 36]",1008.4500000000013,0.0,0.0
1854,"(36, 48]",611.5400000000006,-1.0,1.0
1854,"(48, 60]",459.1500000000004,-0.99,1.0
1854,"(60, 72]",927.4800000000012,0.0,0.0
1854,"(72, 84]",1031.2900000000004,-2.0,1.0
1854,"(84, 96]",,,
1855,"(0, 12]",10.370000000000001,0.0,0.0
1855,"(12, 24]",38.46,0.0,0.0
1855,"(24, 36]",0.0,0.0,0.0
1855,"(36, 48]",0.0,0.0,0.0
1855,"(48, 60]",44.81999999999999,0.0,0.0
1855,"(60, 72]",127.66,0.0,0.0
1855,"(72, 84]",0.0,0.0,0.0
1855,"(84, 96]",,,
1856,"(0, 12]",376.76000000000016,0.0,0.0
1856,"(12, 24]",620.5700000000002,0.0,0.0
1856,"(24, 36]",565.9700000000001,-4.1,1.0
1856,"(36, 48]",557.9100000000008,-19.83,1.0
1856,"(48, 60]",661.4800000000007,-25.080000000000002,1.0
1856,"(60, 72]",558.2199999999999,-19.75,1.0
1856,"(72, 84]",487.71,-37.129999999999995,1.0
1856,"(84, 96]",,,
1857,"(0, 12]",104.16,0.0,0.0
1857,"(12, 24]",62.94,0.0,0.0
1857,"(24, 36]",38.13,0.0,0.0
1857,"(36, 48]",381.2500000000001,0.0,0.0
1857,"(48, 60]",622.6700000000003,-0.5,1.0
1857,"(60, 72]",234.03000000000006,-5.0,1.0
1857,"(72, 84]",262.5000000000001,-5.99,1.0
1857,"(84, 96]",,,
1858,"(0, 12]",0.0,0.0,0.0
1858,"(12, 24]",357.06000000000006,-2.3,1.0
1858,"(24, 36]",217.3400000000001,0.0,0.0
1858,"(36, 48]",357.63000000000017,-2.5,1.0
1858,"(48, 60]",531.7600000000001,-15.35,1.0
1858,"(60, 72]",511.37000000000023,-6.1,1.0
1858,"(72, 84]",397.57000000000005,-3.35,1.0
1858,"(84, 96]",,,
1859,"(0, 12]",0.0,0.0,0.0
1859,"(12, 24]",448.7200000000003,0.0,0.0
1859,"(24, 36]",292.7300000000001,0.0,0.0
1859,"(36, 48]",215.3100000000001,0.0,0.0
1859,"(48, 60]",221.77000000000007,-0.25,1.0
1859,"(60, 72]",107.16999999999999,0.0,0.0
1859,"(72, 84]",189.43000000000004,0.0,0.0
1859,"(84, 96]",,,
1860,"(0, 12]",0.0,0.0,0.0
1860,"(12, 24]",270.55,-0.5,1.0
1860,"(24, 36]",182.75999999999996,-2.09,1.0
1860,"(36, 48]",42.43,0.0,0.0
1860,"(48, 60]",0.0,0.0,0.0
1860,"(60, 72]",105.55999999999997,0.0,0.0
1860,"(72, 84]",88.65,0.0,0.0
1860,"(84, 96]",,,
1861,"(0, 12]",149.69000000000005,0.0,0.0
1861,"(12, 24]",218.79,-7.5,1.0
1861,"(24, 36]",80.67999999999999,0.0,0.0
1861,"(36, 48]",313.6999999999999,-0.75,1.0
1861,"(48, 60]",157.8,-2.0,1.0
1861,"(60, 72]",94.58000000000001,0.0,0.0
1861,"(72, 84]",490.7999999999998,0.0,0.0
1861,"(84, 96]",,,
1862,"(0, 12]",99.08,0.0,0.0
1862,"(12, 24]",401.92000000000013,-7.5,1.0
1862,"(24, 36]",388.21999999999997,0.0,0.0
1862,"(36, 48]",364.28000000000003,0.0,0.0
1862,"(48, 60]",608.8500000000001,0.0,0.0
1862,"(60, 72]",158.54999999999995,-7.8,1.0
1862,"(72, 84]",97.99,0.0,0.0
1862,"(84, 96]",,,
1863,"(0, 12]",38.730000000000004,0.0,0.0
1863,"(12, 24]",226.74000000000007,0.0,0.0
1863,"(24, 36]",139.99,0.0,0.0
1863,"(36, 48]",0.0,0.0,0.0
1863,"(48, 60]",0.0,0.0,0.0
1863,"(60, 72]",5.99,0.0,0.0
1863,"(72, 84]",0.0,0.0,0.0
1863,"(84, 96]",,,
1864,"(0, 12]",0.0,0.0,0.0
1864,"(12, 24]",1417.1500000000028,-1.0,1.0
1864,"(24, 36]",2759.759999999991,-5.7,1.0
1864,"(36, 48]",2798.489999999991,-6.05,1.0
1864,"(48, 60]",2565.18,-3.0,1.0
1864,"(60, 72]",1066.4800000000002,-2.0,1.0
1864,"(72, 84]",2755.299999999995,-7.5,1.0
1864,"(84, 96]",,,
1865,"(0, 12]",548.1300000000003,-0.55,1.0
1865,"(12, 24]",1176.770000000001,-2.0,1.0
1865,"(24, 36]",862.4000000000008,-1.0,1.0
1865,"(36, 48]",678.9200000000004,-0.8,1.0
1865,"(48, 60]",1061.2600000000014,0.0,0.0
1865,"(60, 72]",762.9400000000007,0.0,0.0
1865,"(72, 84]",630.1400000000002,0.0,0.0
1865,"(84, 96]",,,
1866,"(0, 12]",0.0,0.0,0.0
1866,"(12, 24]",9.57,0.0,0.0
1866,"(24, 36]",43.11,0.0,0.0
1866,"(36, 48]",6.390000000000001,0.0,0.0
1866,"(48, 60]",0.0,0.0,0.0
1866,"(60, 72]",32.08,0.0,0.0
1866,"(72, 84]",43.00000000000001,0.0,0.0
1866,"(84, 96]",,,
1867,"(0, 12]",19.03,0.0,0.0
1867,"(12, 24]",611.4300000000002,-4.5,1.0
1867,"(24, 36]",51.58,0.0,0.0
1867,"(36, 48]",0.0,0.0,0.0
1867,"(48, 60]",26.68,0.0,0.0
1867,"(60, 72]",100.77,-7.5,1.0
1867,"(72, 84]",90.03,0.0,0.0
1867,"(84, 96]",,,
1868,"(0, 12]",54.800000000000004,0.0,0.0
1868,"(12, 24]",48.75,0.0,0.0
1868,"(24, 36]",108.35,0.0,0.0
1868,"(36, 48]",137.11,0.0,0.0
1868,"(48, 60]",62.55000000000001,0.0,0.0
1868,"(60, 72]",0.0,0.0,0.0
1868,"(72, 84]",104.67,0.0,0.0
1868,"(84, 96]",,,
1869,"(0, 12]",70.48,-3.3000000000000003,1.0
1869,"(12, 24]",443.4700000000003,-6.6,1.0
1869,"(24, 36]",465.60000000000025,-4.99,1.0
1869,"(36, 48]",683.4100000000003,-11.3,1.0
1869,"(48, 60]",361.24,-7.65,1.0
1869,"(60, 72]",537.4400000000003,-6.3,1.0
1869,"(72, 84]",418.72,-3.0,1.0
1869,"(84, 96]",,,
1870,"(0, 12]",10.98,0.0,0.0
1870,"(12, 24]",48.09,0.0,0.0
1870,"(24, 36]",19.029999999999998,0.0,0.0
1870,"(36, 48]",16.55,0.0,0.0
1870,"(48, 60]",52.86,0.0,0.0
1870,"(60, 72]",24.93,0.0,0.0
1870,"(72, 84]",67.6,0.0,0.0
1870,"(84, 96]",,,
1871,"(0, 12]",0.0,0.0,0.0
1871,"(12, 24]",147.62000000000003,0.0,0.0
1871,"(24, 36]",78.31000000000002,0.0,0.0
1871,"(36, 48]",15.91,0.0,0.0
1871,"(48, 60]",25.11,0.0,0.0
1871,"(60, 72]",53.31000000000001,0.0,0.0
1871,"(72, 84]",29.86,0.0,0.0
1871,"(84, 96]",,,
1872,"(0, 12]",269.6499999999999,0.0,0.0
1872,"(12, 24]",458.2400000000003,-5.5,1.0
1872,"(24, 36]",267.62000000000006,-2.0,1.0
1872,"(36, 48]",358.78000000000014,-2.0,1.0
1872,"(48, 60]",309.1900000000002,-0.7,1.0
1872,"(60, 72]",615.19,0.0,0.0
1872,"(72, 84]",873.9200000000005,-20.98,1.0
1872,"(84, 96]",,,
1873,"(0, 12]",644.5600000000005,-2.0,1.0
1873,"(12, 24]",805.4800000000004,-2.5,1.0
1873,"(24, 36]",307.92999999999995,0.0,0.0
1873,"(36, 48]",380.0499999999999,0.0,0.0
1873,"(48, 60]",899.4000000000003,-1.0,1.0
1873,"(60, 72]",868.7300000000004,-2.5,1.0
1873,"(72, 84]",977.96,-1.0,1.0
1873,"(84, 96]",,,
1874,"(0, 12]",0.0,0.0,0.0
1874,"(12, 24]",125.72,0.0,0.0
1874,"(24, 36]",320.86,-9.99,1.0
1874,"(36, 48]",0.0,0.0,0.0
1874,"(48, 60]",121.53999999999995,0.0,0.0
1874,"(60, 72]",64.04,-5.0,1.0
1874,"(72, 84]",54.160000000000004,0.0,0.0
1874,"(84, 96]",,,
1875,"(0, 12]",45.75,0.0,0.0
1875,"(12, 24]",0.0,0.0,0.0
1875,"(24, 36]",0.0,0.0,0.0
1875,"(36, 48]",158.05,0.0,0.0
1875,"(48, 60]",120.49999999999997,0.0,0.0
1875,"(60, 72]",43.68,0.0,0.0
1875,"(72, 84]",130.14999999999998,0.0,0.0
1875,"(84, 96]",,,
1876,"(0, 12]",35.42,0.0,0.0
1876,"(12, 24]",0.0,0.0,0.0
1876,"(24, 36]",0.0,0.0,0.0
1876,"(36, 48]",0.0,0.0,0.0
1876,"(48, 60]",0.0,0.0,0.0
1876,"(60, 72]",0.0,0.0,0.0
1876,"(72, 84]",0.0,0.0,0.0
1876,"(84, 96]",,,
1877,"(0, 12]",193.50000000000003,0.0,0.0
1877,"(12, 24]",200.55,0.0,0.0
1877,"(24, 36]",207.96,0.0,0.0
1877,"(36, 48]",158.45999999999995,0.0,0.0
1877,"(48, 60]",238.74,0.0,0.0
1877,"(60, 72]",369.6700000000002,0.0,0.0
1877,"(72, 84]",298.32000000000005,0.0,0.0
1877,"(84, 96]",,,
1878,"(0, 12]",152.12999999999997,-3.0,1.0
1878,"(12, 24]",47.94,0.0,0.0
1878,"(24, 36]",46.099999999999994,0.0,0.0
1878,"(36, 48]",92.33000000000001,0.0,0.0
1878,"(48, 60]",55.269999999999996,0.0,0.0
1878,"(60, 72]",0.0,0.0,0.0
1878,"(72, 84]",7.14,0.0,0.0
1878,"(84, 96]",,,
1879,"(0, 12]",0.0,0.0,0.0
1879,"(12, 24]",547.6400000000006,-2.5,1.0
1879,"(24, 36]",674.5000000000006,-0.7,1.0
1879,"(36, 48]",662.1300000000005,-0.55,1.0
1879,"(48, 60]",730.8100000000009,0.0,0.0
1879,"(60, 72]",884.1700000000005,-7.0,1.0
1879,"(72, 84]",553.82,-2.5,1.0
1879,"(84, 96]",,,
1880,"(0, 12]",32.849999999999994,0.0,0.0
1880,"(12, 24]",98.85000000000004,0.0,0.0
1880,"(24, 36]",258.13000000000005,0.0,0.0
1880,"(36, 48]",0.0,0.0,0.0
1880,"(48, 60]",90.29999999999998,0.0,0.0
1880,"(60, 72]",0.0,0.0,0.0
1880,"(72, 84]",0.0,0.0,0.0
1880,"(84, 96]",,,
1881,"(0, 12]",0.0,0.0,0.0
1881,"(12, 24]",487.4800000000003,0.0,0.0
1881,"(24, 36]",264.5500000000001,0.0,0.0
1881,"(36, 48]",303.9400000000001,0.0,0.0
1881,"(48, 60]",412.44000000000005,0.0,0.0
1881,"(60, 72]",384.53000000000026,-1.0,1.0
1881,"(72, 84]",460.40000000000003,0.0,0.0
1881,"(84, 96]",,,
1882,"(0, 12]",15.4,0.0,0.0
1882,"(12, 24]",152.89999999999998,0.0,0.0
1882,"(24, 36]",147.42,0.0,0.0
1882,"(36, 48]",2.69,0.0,0.0
1882,"(48, 60]",0.0,0.0,0.0
1882,"(60, 72]",0.0,0.0,0.0
1882,"(72, 84]",24.81,0.0,0.0
1882,"(84, 96]",,,
1883,"(0, 12]",77.92999999999999,0.0,0.0
1883,"(12, 24]",290.6400000000001,0.0,0.0
1883,"(24, 36]",209.03000000000006,0.0,0.0
1883,"(36, 48]",688.2700000000002,-6.449999999999999,1.0
1883,"(48, 60]",527.04,0.0,0.0
1883,"(60, 72]",176.20999999999995,0.0,0.0
1883,"(72, 84]",242.03000000000003,0.0,0.0
1883,"(84, 96]",,,
1884,"(0, 12]",1.0,0.0,0.0
1884,"(12, 24]",0.0,0.0,0.0
1884,"(24, 36]",0.0,0.0,0.0
1884,"(36, 48]",0.0,0.0,0.0
1884,"(48, 60]",127.68999999999998,0.0,0.0
1884,"(60, 72]",160.58000000000004,0.0,0.0
1884,"(72, 84]",184.35999999999999,-2.0,1.0
1884,"(84, 96]",,,
1885,"(0, 12]",0.0,0.0,0.0
1885,"(12, 24]",18.5,0.0,0.0
1885,"(24, 36]",0.0,0.0,0.0
1885,"(36, 48]",0.0,0.0,0.0
1885,"(48, 60]",2.86,0.0,0.0
1885,"(60, 72]",0.0,0.0,0.0
1885,"(72, 84]",128.48,0.0,0.0
1885,"(84, 96]",,,
1886,"(0, 12]",193.24000000000004,0.0,0.0
1886,"(12, 24]",0.0,0.0,0.0
1886,"(24, 36]",62.13,-1.5,1.0
1886,"(36, 48]",18.13,0.0,0.0
1886,"(48, 60]",119.10000000000001,0.0,0.0
1886,"(60, 72]",0.0,0.0,0.0
1886,"(72, 84]",0.0,0.0,0.0
1886,"(84, 96]",,,
1887,"(0, 12]",75.88,-2.0,1.0
1887,"(12, 24]",14.66,0.0,0.0
1887,"(24, 36]",13.64,0.0,0.0
1887,"(36, 48]",130.68999999999997,-3.0,1.0
1887,"(48, 60]",207.03999999999988,0.0,0.0
1887,"(60, 72]",147.98,0.0,0.0
1887,"(72, 84]",124.03999999999995,0.0,0.0
1887,"(84, 96]",,,
1888,"(0, 12]",22.99,0.0,0.0
1888,"(12, 24]",63.77,0.0,0.0
1888,"(24, 36]",33.88,0.0,0.0
1888,"(36, 48]",0.0,0.0,0.0
1888,"(48, 60]",0.0,0.0,0.0
1888,"(60, 72]",0.0,0.0,0.0
1888,"(72, 84]",14.97,0.0,0.0
1888,"(84, 96]",,,
1889,"(0, 12]",0.0,0.0,0.0
1889,"(12, 24]",195.36999999999992,-1.0,1.0
1889,"(24, 36]",355.34000000000015,0.0,0.0
1889,"(36, 48]",418.3300000000002,-16.21,1.0
1889,"(48, 60]",210.25,0.0,0.0
1889,"(60, 72]",331.48000000000013,-0.75,1.0
1889,"(72, 84]",80.63000000000001,0.0,0.0
1889,"(84, 96]",,,
1890,"(0, 12]",274.1100000000001,0.0,0.0
1890,"(12, 24]",234.45000000000002,-2.0,1.0
1890,"(24, 36]",17.259999999999998,0.0,0.0
1890,"(36, 48]",72.92,-1.0,1.0
1890,"(48, 60]",205.55000000000004,-1.5,1.0
1890,"(60, 72]",364.47,0.0,0.0
1890,"(72, 84]",350.2700000000001,-1.5,1.0
1890,"(84, 96]",,,
1891,"(0, 12]",0.0,0.0,0.0
1891,"(12, 24]",321.90000000000003,-2.5,1.0
1891,"(24, 36]",80.47999999999999,0.0,0.0
1891,"(36, 48]",57.959999999999994,0.0,0.0
1891,"(48, 60]",184.24000000000007,0.0,0.0
1891,"(60, 72]",157.32999999999996,0.0,0.0
1891,"(72, 84]",245.65000000000003,0.0,0.0
1891,"(84, 96]",,,
1892,"(0, 12]",0.0,0.0,0.0
1892,"(12, 24]",208.93000000000004,0.0,0.0
1892,"(24, 36]",1382.2300000000005,-1.1,1.0
1892,"(36, 48]",721.8300000000006,0.0,0.0
1892,"(48, 60]",1104.0900000000004,0.0,0.0
1892,"(60, 72]",875.6099999999999,-2.5,1.0
1892,"(72, 84]",767.8800000000001,0.0,0.0
1892,"(84, 96]",,,
1893,"(0, 12]",0.0,0.0,0.0
1893,"(12, 24]",13.0,0.0,0.0
1893,"(24, 36]",21.78,0.0,0.0
1893,"(36, 48]",0.0,0.0,0.0
1893,"(48, 60]",52.0,0.0,0.0
1893,"(60, 72]",132.0,0.0,0.0
1893,"(72, 84]",16.96,0.0,0.0
1893,"(84, 96]",,,
1894,"(0, 12]",0.0,0.0,0.0
1894,"(12, 24]",141.17,0.0,0.0
1894,"(24, 36]",71.62000000000003,0.0,0.0
1894,"(36, 48]",243.9199999999999,0.0,0.0
1894,"(48, 60]",607.3400000000003,-7.5,1.0
1894,"(60, 72]",569.82,0.0,0.0
1894,"(72, 84]",429.0800000000001,0.0,0.0
1894,"(84, 96]",,,
1895,"(0, 12]",359.56000000000006,0.0,0.0
1895,"(12, 24]",163.30000000000004,-4.0,1.0
1895,"(24, 36]",15.34,0.0,0.0
1895,"(36, 48]",65.9,0.0,0.0
1895,"(48, 60]",3.34,0.0,0.0
1895,"(60, 72]",107.27999999999999,-2.5,1.0
1895,"(72, 84]",75.81,0.0,0.0
1895,"(84, 96]",,,
1896,"(0, 12]",18.209999999999997,0.0,0.0
1896,"(12, 24]",207.35999999999996,0.0,0.0
1896,"(24, 36]",217.84,0.0,0.0
1896,"(36, 48]",132.62,0.0,0.0
1896,"(48, 60]",571.6900000000006,0.0,0.0
1896,"(60, 72]",652.0,0.0,0.0
1896,"(72, 84]",552.5900000000004,0.0,0.0
1896,"(84, 96]",,,
1897,"(0, 12]",19.58,0.0,0.0
1897,"(12, 24]",0.0,0.0,0.0
1897,"(24, 36]",0.0,0.0,0.0
1897,"(36, 48]",0.0,0.0,0.0
1897,"(48, 60]",0.0,0.0,0.0
1897,"(60, 72]",0.0,0.0,0.0
1897,"(72, 84]",0.0,0.0,0.0
1897,"(84, 96]",,,
1898,"(0, 12]",0.0,0.0,0.0
1898,"(12, 24]",185.42999999999998,0.0,0.0
1898,"(24, 36]",136.84,0.0,0.0
1898,"(36, 48]",110.47000000000001,0.0,0.0
1898,"(48, 60]",12.23,0.0,0.0
1898,"(60, 72]",0.0,0.0,0.0
1898,"(72, 84]",13.54,0.0,0.0
1898,"(84, 96]",,,
1899,"(0, 12]",1530.830000000003,-5.25,1.0
1899,"(12, 24]",694.57,-7.6,1.0
1899,"(24, 36]",1067.5900000000001,-10.04,1.0
1899,"(36, 48]",1300.7900000000002,-13.049999999999999,1.0
1899,"(48, 60]",1446.7100000000003,-3.3499999999999996,1.0
1899,"(60, 72]",1829.140000000004,-6.0,1.0
1899,"(72, 84]",1446.3300000000006,-5.05,1.0
1899,"(84, 96]",,,
1900,"(0, 12]",0.0,0.0,0.0
1900,"(12, 24]",527.4000000000001,0.0,0.0
1900,"(24, 36]",1235.1300000000017,0.0,0.0
1900,"(36, 48]",487.8800000000002,0.0,0.0
1900,"(48, 60]",697.0300000000002,0.0,0.0
1900,"(60, 72]",1355.6900000000012,-2.5,1.0
1900,"(72, 84]",1763.280000000002,-1.0,1.0
1900,"(84, 96]",,,
1901,"(0, 12]",149.90999999999997,0.0,0.0
1901,"(12, 24]",2302.6399999999994,-4.75,1.0
1901,"(24, 36]",1498.6300000000026,-8.0,1.0
1901,"(36, 48]",1750.6200000000028,-4.5,1.0
1901,"(48, 60]",1361.6800000000014,-3.5,1.0
1901,"(60, 72]",1829.080000000001,-48.9,1.0
1901,"(72, 84]",815.05,-1.0,1.0
1901,"(84, 96]",,,
1902,"(0, 12]",165.25000000000003,0.0,0.0
1902,"(12, 24]",130.67999999999998,0.0,0.0
1902,"(24, 36]",464.0700000000002,-3.4,1.0
1902,"(36, 48]",223.3599999999999,-6.25,1.0
1902,"(48, 60]",60.24,0.0,0.0
1902,"(60, 72]",0.0,0.0,0.0
1902,"(72, 84]",105.24,0.0,0.0
1902,"(84, 96]",,,
1903,"(0, 12]",101.78000000000003,0.0,0.0
1903,"(12, 24]",219.12,0.0,0.0
1903,"(24, 36]",45.68,0.0,0.0
1903,"(36, 48]",207.02000000000004,-0.4,1.0
1903,"(48, 60]",187.92,-2.69,1.0
1903,"(60, 72]",138.72,-4.79,1.0
1903,"(72, 84]",168.96,0.0,0.0
1903,"(84, 96]",,,
1904,"(0, 12]",42.08,0.0,0.0
1904,"(12, 24]",128.65,0.0,0.0
1904,"(24, 36]",10.5,0.0,0.0
1904,"(36, 48]",14.52,0.0,0.0
1904,"(48, 60]",23.78,0.0,0.0
1904,"(60, 72]",27.619999999999997,0.0,0.0
1904,"(72, 84]",44.15,0.0,0.0
1904,"(84, 96]",,,
1905,"(0, 12]",604.3100000000002,0.0,0.0
1905,"(12, 24]",143.76999999999992,-1.5,1.0
1905,"(24, 36]",114.42,0.0,0.0
1905,"(36, 48]",204.1,0.0,0.0
1905,"(48, 60]",68.93,0.0,0.0
1905,"(60, 72]",332.4000000000001,-5.0,1.0
1905,"(72, 84]",123.46,0.0,0.0
1905,"(84, 96]",,,
1906,"(0, 12]",0.0,0.0,0.0
1906,"(12, 24]",1039.6000000000006,0.0,0.0
1906,"(24, 36]",976.9300000000007,-1.0,1.0
1906,"(36, 48]",1334.260000000001,-1.15,1.0
1906,"(48, 60]",946.2200000000008,-1.0,1.0
1906,"(60, 72]",859.5700000000006,0.0,0.0
1906,"(72, 84]",925.8100000000006,-0.9,1.0
1906,"(84, 96]",,,
1907,"(0, 12]",0.0,0.0,0.0
1907,"(12, 24]",596.1800000000005,-7.98,1.0
1907,"(24, 36]",1477.4700000000014,-24.93,1.0
1907,"(36, 48]",1491.1400000000024,-9.64,1.0
1907,"(48, 60]",1093.6899999999998,-8.559999999999999,1.0
1907,"(60, 72]",1161.2700000000007,-5.6,1.0
